lad_code,lad_name,first_year,last_year,n_years,jti_first,jti_last,jti_delta,trend_label,component_emissions_last,component_transport_last,component_deprivation_last,jti_last_percentile,component_emissions_percentile,component_transport_percentile,component_deprivation_percentile,jti_last_rank,component_emissions_rank,component_transport_rank,component_deprivation_rank,priority_group,cluster_id,cluster_label
E08000019,Sheffield,2005,2023,19,35.449278708051914,20.03158258781154,-15.417696120240375,Worsening,14.372952406377632,10.272516649005066,35.449278708051914,31.761006289308174,83.64779874213836,22.641509433962266,32.17993079584775,218,53,247,197,High Priority,4.0,Transition Laggards
E08000021,Newcastle upon Tyne,2005,2023,19,30.43844457269452,18.637657256374904,-11.800787316319617,Worsening,13.567098914824921,11.90742828160527,30.43844457269452,26.41509433962264,62.57861635220125,29.245283018867923,24.22145328719723,235,120,226,220,High Priority,4.0,Transition Laggards
E08000022,North Tyneside,2005,2023,19,43.68231731062646,22.53491602201703,-21.14740128860943,Worsening,11.222171629678922,12.700259125745703,43.68231731062646,43.710691823899374,17.92452830188679,32.075471698113205,41.522491349480966,180,262,217,170,High Priority,3.0,High-Deprivation Barriers
E08000023,South Tyneside,2005,2023,19,18.95899873849779,13.503042305951562,-5.455956432546229,Worsening,10.919784519457952,10.630343659898944,18.95899873849779,8.80503144654088,11.949685534591195,23.89937106918239,8.996539792387544,291,281,243,264,High Priority,2.0,Stable Mid-Performers
E08000024,Sunderland,2005,2023,19,21.392067343729956,15.950309125113142,-5.441758218616814,Worsening,13.546109946066519,12.91275008554295,21.392067343729956,15.40880503144654,61.0062893081761,32.70440251572327,11.76470588235294,270,125,215,256,High Priority,4.0,Transition Laggards
E08000025,Birmingham,2005,2023,19,7.939603843522356,10.711540484296009,2.771936640773653,Improving,13.522143822154494,10.672873787211174,7.939603843522356,3.1446540880503147,60.062893081761004,24.21383647798742,3.1141868512110724,309,128,242,281,High Priority,4.0,Transition Laggards
E08000026,Coventry,2005,2023,19,33.39866363638679,19.03184150186082,-14.366822134525972,Worsening,12.563968725696029,11.132892143499646,33.39866363638679,27.358490566037734,38.36477987421384,25.78616352201258,28.373702422145332,232,197,237,208,High Priority,2.0,Stable Mid-Performers
E08000027,Dudley,2005,2023,19,39.39170847710416,20.942357990000314,-18.449350487103846,Worsening,12.185765926286017,11.249599566610758,39.39170847710416,37.10691823899371,29.874213836477985,26.729559748427672,35.98615916955018,201,224,234,186,High Priority,3.0,High-Deprivation Barriers
E08000028,Sandwell,2005,2023,19,7.433195794785632,11.559117412787074,4.125921618001442,Improving,13.446516071546736,13.797640372028852,7.433195794785632,3.7735849056603774,57.861635220125784,36.477987421383645,2.422145328719723,307,135,203,283,High Priority,4.0,Transition Laggards
E08000029,Solihull,2005,2023,19,60.342984290580986,33.09816395105225,-27.244820339528736,Worsening,13.701374965665135,25.25013259691063,60.342984290580986,72.0125786163522,67.29559748427673,77.67295597484278,65.05190311418684,90,105,72,102,High Priority,1.0,Emerging Improvers
E08000030,Walsall,2005,2023,19,22.13357337451982,16.18898556056864,-5.9445878139511805,Worsening,13.317561700474617,13.115821606711481,22.13357337451982,16.9811320754717,55.0314465408805,33.9622641509434,12.45674740484429,265,144,211,254,High Priority,4.0,Transition Laggards
E08000031,Wolverhampton,2005,2023,19,17.156820424827295,12.218673186922011,-4.938147237905284,Worsening,10.925267713779167,8.573931422159571,17.156820424827295,5.660377358490567,12.264150943396226,16.352201257861633,6.920415224913495,301,280,267,270,High Priority,2.0,Stable Mid-Performers
E08000032,Bradford,2005,2023,19,18.34429715576639,13.651718129409675,-4.692579026356716,Worsening,13.6519001158433,8.958957116619334,18.34429715576639,9.748427672955975,65.09433962264151,17.92452830188679,7.958477508650519,288,112,262,267,High Priority,4.0,Transition Laggards
E08000033,Calderdale,2005,2023,19,30.174904665525595,20.32424549675331,-9.850659168772285,Worsening,13.94256415358642,16.855267671147914,30.174904665525595,33.33333333333333,73.58490566037736,45.59748427672956,23.875432525951556,213,85,174,221,High Priority,4.0,Transition Laggards
E08000034,Kirklees,2005,2023,19,34.14063893649222,20.804847993385327,-13.335790943106897,Worsening,14.408450820865948,13.865454222797815,34.14063893649222,35.22012578616352,85.22012578616352,37.10691823899371,29.411764705882355,207,48,201,205,High Priority,4.0,Transition Laggards
E08000035,Leeds,2005,2023,19,34.753132775793354,22.246189754656715,-12.506943021136639,Worsening,13.789149556882297,18.1962869312945,34.753132775793354,42.45283018867924,68.86792452830188,54.40251572327044,30.79584775086505,184,100,146,201,High Priority,4.0,Transition Laggards
E08000036,Wakefield,2005,2023,19,28.41850740385903,20.813489064792623,-7.605018339066408,Worsening,14.07880296098342,19.943156829535422,28.41850740385903,35.53459119496855,77.9874213836478,61.32075471698113,21.453287197231834,206,71,124,228,High Priority,4.0,Transition Laggards
E08000037,Gateshead,2005,2023,19,27.01445463241788,19.911684579751785,-7.102770052666095,Worsening,12.615869646234323,20.104729460603153,27.01445463241788,30.50314465408805,40.88050314465409,62.57861635220125,19.031141868512112,222,189,120,235,High Priority,4.0,Transition Laggards
E09000001,City of London,2005,2023,19,61.19060925080095,38.310892485004224,-22.879716765796722,Worsening,25.948858927739405,27.793209276472318,61.19060925080095,85.22012578616352,99.68553459119497,83.01886792452831,66.78200692041523,48,2,55,97,High Priority,1.0,Emerging Improvers
E09000002,Barking and Dagenham,2005,2023,19,5.779625204439093,7.390792515692951,1.6111673112538583,Improving,10.562329079926776,5.830423262712984,5.779625204439093,0.9433962264150944,6.289308176100629,6.60377358490566,1.7301038062283738,316,299,298,285,High Priority,2.0,Stable Mid-Performers
E09000003,Barnet,2005,2023,19,56.990491119590416,25.378487723521093,-31.612003396069323,Worsening,10.80037030984257,8.344601741130298,56.990491119590416,51.257861635220124,9.433962264150944,15.09433962264151,59.515570934256054,156,289,271,118,High Priority,3.0,High-Deprivation Barriers
E09000004,Bexley,2005,2023,19,58.72825461377212,25.685930451832064,-33.04232416194006,Worsening,10.899301870194616,7.430234871529454,58.72825461377212,53.459119496855344,11.320754716981133,12.264150943396226,62.629757785467135,149,283,280,109,High Priority,3.0,High-Deprivation Barriers
E09000005,Brent,2005,2023,19,26.14926482718422,13.486137447673931,-12.663127379510287,Worsening,9.102318969426577,5.206828546410994,26.14926482718422,8.49056603773585,1.5723270440251573,3.7735849056603774,17.647058823529413,292,314,307,239,High Priority,2.0,Stable Mid-Performers
E09000006,Bromley,2005,2023,19,67.28345646908114,29.404033296578376,-37.87942317250277,Worsening,12.041235116799022,8.887408303854958,67.28345646908114,64.15094339622641,25.78616352201258,17.61006289308176,75.08650519031141,115,237,263,73,High Priority,3.0,High-Deprivation Barriers
E09000007,Camden,2005,2023,19,44.064591155077494,20.16594148806893,-23.898649667008563,Worsening,11.762726143003274,4.670507166126026,44.064591155077494,32.38993710691824,22.0125786163522,2.515723270440252,42.56055363321799,216,249,311,167,High Priority,3.0,High-Deprivation Barriers
E09000008,Croydon,2005,2023,19,38.44677465860599,18.698357380296965,-19.748417278309024,Worsening,10.589869528665112,7.05842795361979,38.44677465860599,26.729559748427672,6.918238993710692,10.062893081761008,34.94809688581315,234,297,287,189,High Priority,2.0,Stable Mid-Performers
E09000009,Ealing,2005,2023,19,34.63905953005227,17.49967716549344,-17.13938236455883,Worsening,10.794063886099938,7.065908080328113,34.63905953005227,21.38364779874214,9.119496855345911,10.377358490566039,30.103806228373703,251,290,286,203,High Priority,2.0,Stable Mid-Performers
E09000010,Enfield,2005,2023,19,28.972035423546053,18.064537772933008,-10.907497650613045,Worsening,12.430551355893996,12.791026539358974,28.972035423546053,23.58490566037736,34.90566037735849,32.38993710691824,22.837370242214533,244,208,216,224,High Priority,2.0,Stable Mid-Performers
E09000011,Greenwich,2005,2023,19,28.784921000859,15.915016469033153,-12.869904531825847,Worsening,10.419919342950337,8.540209063290117,28.784921000859,15.09433962264151,5.031446540880504,16.037735849056602,22.145328719723185,271,303,268,226,High Priority,2.0,Stable Mid-Performers
E09000012,Hackney,2005,2023,19,6.528511674931639,6.16453593346185,-0.3639757414697895,Worsening,8.963031084392423,3.0020650410614893,6.528511674931639,0.3144654088050315,1.257861635220126,0.628930817610063,2.0761245674740483,318,315,317,284,High Priority,2.0,Stable Mid-Performers
E09000013,Hammersmith and Fulham,2005,2023,19,35.36792456227664,17.13457076099061,-18.233353801286032,Worsening,10.571096862195606,5.464690858499577,35.36792456227664,19.49685534591195,6.60377358490566,5.031446540880504,31.833910034602077,257,298,303,198,High Priority,2.0,Stable Mid-Performers
E09000014,Haringey,2005,2023,19,22.990668808581034,11.922807999086766,-11.067860809494269,Worsening,8.820698628151785,3.9570565605274766,22.990668808581034,5.031446540880504,0.9433962264150944,1.257861635220126,13.84083044982699,303,316,315,250,High Priority,2.0,Stable Mid-Performers
E09000015,Harrow,2005,2023,19,59.92269957031719,24.718762212127505,-35.20393735818969,Worsening,9.966800851838759,4.266786214226563,59.92269957031719,49.37106918238994,3.1446540880503147,1.8867924528301887,64.3598615916955,162,309,313,104,High Priority,3.0,High-Deprivation Barriers
E09000016,Havering,2005,2023,19,56.605949902624474,28.30361646433691,-28.302333438287565,Worsening,12.176029542723281,16.12886994766296,56.605949902624474,61.0062893081761,29.559748427672954,42.76729559748428,59.16955017301038,125,225,183,119,High Priority,3.0,High-Deprivation Barriers
E09000017,Hillingdon,2005,2023,19,50.26299292737524,26.291499686949493,-23.971493240425744,Worsening,12.539465973450383,16.072040160022855,50.26299292737524,55.34591194968554,36.79245283018868,41.509433962264154,50.86505190311419,143,202,187,143,High Priority,3.0,High-Deprivation Barriers
E09000018,Hounslow,2005,2023,19,35.94709938386587,19.809817508676364,-16.137281875189505,Worsening,12.423346410749438,11.059006731413785,35.94709938386587,29.874213836477985,34.59119496855346,25.157232704402517,32.8719723183391,224,209,239,195,High Priority,2.0,Stable Mid-Performers
E09000019,Islington,2005,2023,19,18.75785597184963,9.983548557345323,-8.774307414504307,Worsening,8.032277941538297,3.1605117586480436,18.75785597184963,2.8301886792452833,0.628930817610063,0.9433962264150944,8.650519031141869,310,317,316,265,High Priority,2.0,Stable Mid-Performers
E09000020,Kensington and Chelsea,2005,2023,19,40.54192322414744,19.93753993825432,-20.604383285893118,Worsening,11.585459802824175,7.6852367877913474,40.54192322414744,30.81761006289308,21.69811320754717,13.836477987421384,36.67820069204152,221,250,275,184,High Priority,3.0,High-Deprivation Barriers
E09000021,Kingston upon Thames,2005,2023,19,74.98635349363693,32.706168284599876,-42.28018520903705,Worsening,11.072538840083975,12.05961252007874,74.98635349363693,70.44025157232704,15.40880503144654,30.18867924528302,86.85121107266436,95,270,223,39,High Priority,0.0,Transition Leaders
E09000022,Lambeth,2005,2023,19,23.002033841785078,12.763309668711964,-10.238724173073114,Worsening,10.25935477263139,5.028540391719423,23.002033841785078,6.918238993710692,4.716981132075472,3.1446540880503147,14.186851211072666,297,304,309,249,High Priority,2.0,Stable Mid-Performers
E09000023,Lewisham,2005,2023,19,20.81967911224025,12.095672198797937,-8.724006913442315,Worsening,10.229759084634846,5.237578399518714,20.81967911224025,5.345911949685535,4.40251572327044,4.088050314465408,10.380622837370241,302,305,306,260,High Priority,2.0,Stable Mid-Performers
E09000024,Merton,2005,2023,19,64.13510023393053,26.8778905694458,-37.25720966448473,Worsening,10.42216247835847,6.076408996048401,64.13510023393053,56.289308176100626,5.345911949685535,6.918238993710692,71.280276816609,140,302,297,84,High Priority,3.0,High-Deprivation Barriers
E09000025,Newham,2005,2023,19,11.756384006193166,8.82998256935054,-2.9264014368426263,Worsening,10.114820756641539,4.6187429452169155,11.756384006193166,1.257861635220126,3.7735849056603774,2.20125786163522,3.8062283737024223,315,307,312,279,High Priority,2.0,Stable Mid-Performers
E09000026,Redbridge,2005,2023,19,51.807943793785554,23.113062900025767,-28.694880893759787,Worsening,10.504192140411586,7.027052765880167,51.807943793785554,44.9685534591195,5.9748427672955975,9.748427672955975,53.28719723183391,176,300,288,136,High Priority,3.0,High-Deprivation Barriers
E09000027,Richmond upon Thames,2005,2023,19,84.2353568681666,34.68802734182998,-49.547329526336625,Worsening,10.955821279978988,8.872903877344346,84.2353568681666,77.04402515723271,12.89308176100629,16.9811320754717,93.42560553633218,74,278,265,20,High Priority,0.0,Transition Leaders
E09000028,Southwark,2005,2023,19,24.073167512132933,13.672330620566845,-10.400836891566088,Worsening,11.971856669119461,4.971967680448135,24.073167512132933,10.062893081761008,23.89937106918239,2.8301886792452833,14.878892733564014,287,243,310,247,High Priority,2.0,Stable Mid-Performers
E09000029,Sutton,2005,2023,19,66.95489523061399,28.389938270249264,-38.564956960364725,Worsening,10.820960828732844,7.393958751400974,66.95489523061399,61.32075471698113,10.062893081761008,11.949685534591195,74.0484429065744,124,287,281,76,High Priority,3.0,High-Deprivation Barriers
E09000030,Tower Hamlets,2005,2023,19,19.067428508340562,11.71523504977477,-7.352193458565791,Worsening,10.699410031682621,5.378866609301129,19.067428508340562,4.088050314465408,8.176100628930817,4.716981132075472,9.342560553633218,306,293,304,263,High Priority,2.0,Stable Mid-Performers
E09000031,Waltham Forest,2005,2023,19,24.87640738334055,13.521717843964643,-11.354689539375906,Worsening,10.499728643656624,5.189017504896755,24.87640738334055,9.119496855345911,5.660377358490567,3.459119496855346,15.22491349480969,290,301,308,246,High Priority,2.0,Stable Mid-Performers
E09000032,Wandsworth,2005,2023,19,54.548391563975315,23.4585922967515,-31.089799267223814,Worsening,11.788494223213604,4.0388911030655805,54.548391563975315,45.911949685534594,22.641509433962266,1.5723270440251573,56.05536332179931,173,247,314,128,High Priority,3.0,High-Deprivation Barriers
E09000033,Westminster,2005,2023,19,43.84017067003643,21.97484915892153,-21.8653215111149,Worsening,12.974514268732218,9.109862537995937,43.84017067003643,41.82389937106918,47.48427672955975,18.553459119496853,42.21453287197232,186,168,260,168,High Priority,3.0,High-Deprivation Barriers
E12000001,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E12000002,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E12000003,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E12000004,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E12000005,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E12000006,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E12000008,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E12000009,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E13000001,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
E13000002,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
K02000001,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
K03000001,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
LARGEELEC,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000001,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000002,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000003,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000004,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000005,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000006,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000007,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000008,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000009,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000010,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N09000011,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
N92000002,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000005,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000006,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000008,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000010,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000011,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000013,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000014,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000017,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000018,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000019,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000020,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000021,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000023,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000026,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000027,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000028,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000029,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000030,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000033,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000034,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000035,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000036,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000038,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000039,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000040,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000041,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000042,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000045,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000047,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000048,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000049,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S12000050,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
S92000003,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
UNALLOCATED,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
W06000001,Isle of Anglesey,2005,2023,19,,15.887979256112716,,Unknown,12.342521200170165,19.43343731205527,,14.779874213836477,33.0188679245283,60.37735849056604,,272,214,127,,High Priority,,Unassigned
W06000002,Gwynedd,2005,2023,19,,17.982929107294048,,Unknown,13.663295645499762,22.302562569088334,,22.955974842767297,66.0377358490566,70.75471698113208,,246,109,94,,High Priority,,Unassigned
W06000003,Conwy,2005,2023,19,,17.93138320498488,,Unknown,12.592667804187194,23.270098605782565,,22.641509433962266,40.25157232704403,72.95597484276729,,247,191,87,,High Priority,,Unassigned
W06000004,Denbighshire,2005,2023,19,,16.315129355234834,,Unknown,13.511809318289902,19.118449392179766,,17.92452830188679,59.43396226415094,59.11949685534591,,262,130,131,,High Priority,,Unassigned
W06000005,Flintshire,2005,2023,19,,19.31916211368629,,Unknown,14.412754567406648,24.225569659965934,,28.930817610062892,85.53459119496856,75.15723270440252,,227,47,80,,High Priority,,Unassigned
W06000006,Wrexham,2005,2023,19,,15.369307244275495,,Unknown,13.540014685659582,17.198599802891408,,12.264150943396226,60.691823899371066,47.48427672955975,,280,126,168,,High Priority,,Unassigned
W06000008,Ceredigion,2005,2023,19,,18.406603168504148,,Unknown,15.706642053903526,21.106564283104774,,24.842767295597483,94.65408805031447,65.72327044025157,,240,18,110,,High Priority,,Unassigned
W06000009,Pembrokeshire,2005,2023,19,,17.166389330666178,,Unknown,16.292569305844868,18.040209355487487,,19.81132075471698,96.85534591194968,52.51572327044025,,256,11,152,,High Priority,,Unassigned
W06000010,Carmarthenshire,2005,2023,19,,19.04602023282231,,Unknown,15.71857935596599,22.373461109678633,,27.67295597484277,94.9685534591195,71.0691823899371,,231,17,93,,High Priority,,Unassigned
W06000011,Swansea,2005,2023,19,,14.677810590911372,,Unknown,13.976522312762068,15.379098869060677,,11.320754716981133,74.84276729559748,39.937106918238996,,283,81,192,,High Priority,,Unassigned
W06000012,Neath Port Talbot,2005,2023,19,,24.975695406632212,,Unknown,30.148795570457064,19.802595242807364,,50.0,100.0,61.0062893081761,,160,1,125,,Medium Priority,,Unassigned
W06000013,Bridgend,2005,2023,19,,17.41796582698906,,Unknown,14.700098924446149,20.135832729531973,,21.069182389937108,88.0503144654088,62.893081761006286,,252,39,119,,High Priority,,Unassigned
W06000014,Vale of Glamorgan,2005,2023,19,,16.119679835276052,,Unknown,14.949535562303677,17.28982410824843,,16.666666666666664,89.62264150943396,48.113207547169814,,266,34,166,,High Priority,,Unassigned
W06000015,Cardiff,2005,2023,19,,16.256496371317176,,Unknown,13.792256192733031,18.720736549901318,,17.61006289308176,69.18238993710692,56.60377358490566,,263,99,139,,High Priority,,Unassigned
W06000016,Rhondda Cynon Taf,2005,2023,19,,16.50186954633437,,Unknown,14.096614070634299,18.907125022034435,,18.553459119496853,78.61635220125787,57.54716981132076,,260,69,136,,High Priority,,Unassigned
W06000018,Caerphilly,2005,2023,19,,13.459145708849535,,Unknown,13.004411325465103,13.913880092233967,,8.176100628930817,48.42767295597484,37.42138364779874,,293,165,200,,High Priority,,Unassigned
W06000019,Blaenau Gwent,2005,2023,19,,11.753199399052079,,Unknown,11.543384105220206,11.963014692883952,,4.40251572327044,21.38364779874214,29.874213836477985,,305,251,224,,High Priority,,Unassigned
W06000020,Torfaen,2005,2023,19,,13.88398855777469,,Unknown,12.261316728329938,15.506660387219444,,10.377358490566039,31.132075471698112,40.56603773584906,,286,220,190,,High Priority,,Unassigned
W06000021,Monmouthshire,2005,2023,19,,26.14609884894704,,Unknown,15.722920854755959,36.56927684313813,,55.0314465408805,95.28301886792453,93.39622641509435,,144,16,22,,Medium Priority,,Unassigned
W06000022,Newport,2005,2023,19,,19.998004261642315,,Unknown,12.858735786412403,27.13727273687223,,31.446540880503143,44.65408805031446,82.38993710691824,,219,177,57,,Medium Priority,,Unassigned
W06000023,Powys,2005,2023,19,,20.459686785797956,,Unknown,15.931815281020366,24.98755829057555,,34.276729559748425,96.22641509433963,76.72955974842768,,210,13,75,,Medium Priority,,Unassigned
W06000024,Merthyr Tydfil,2005,2023,19,,12.948929636184474,,Unknown,11.010709737299148,14.887149535069799,,7.547169811320755,13.836477987421384,39.308176100628934,,295,275,194,,High Priority,,Unassigned
W92000004,nan,2005,2023,19,,,,Unknown,,,,,,,,,,,,Medium Priority,,Unassigned
